1    0	429	0	18.548737	search
1    0	928	0	16.67295	search
1    0	60	0	16.15997	search
1    0	911	0	15.747914	search
1    0	1299	0	15.584026	search
1    0	722	0	15.532903	search
1    0	1265	0	15.483835	search
1    0	413	0	15.372128	search
1    0	1009	0	15.056561	search
1    0	65	0	15.051208	search
1    0	882	0	14.921489	search
1    0	759	0	14.743593	search
1    0	24	0	14.7361355	search
1    0	1118	0	14.660976	search
1    0	1323	0	14.329077	search
1    0	76	0	14.328277	search
1    0	1019	0	14.303149	search
1    0	1030	0	14.281277	search
1    0	820	0	13.8005085	search
1    0	541	0	13.65417	search
1    0	1335	0	13.322361	search
1    0	42	0	13.141874	search
1    0	38	0	12.922684	search
1    0	603	0	12.904048	search
1    0	1421	0	12.765614	search
1    0	510	0	12.74455	search
1    0	589	0	12.738192	search
1    0	711	0	12.674899	search
1    0	17	0	12.655221	search
1    0	447	0	12.542406	search
1    0	746	0	12.482916	search
1    0	1281	0	12.481969	search
1    0	1195	0	12.253775	search
1    0	851	0	12.126349	search
1    0	907	0	12.1229	search
1    0	1090	0	12.007875	search
1    0	1124	0	12.007809	search
1    0	1054	0	11.991062	search
1    0	483	0	11.973733	search
1    0	1055	0	11.935546	search
1    0	934	0	11.8480425	search
1    0	471	0	11.847425	search
1    0	940	0	11.832657	search
1    0	650	0	11.824282	search
1    0	1000	0	11.722655	search
1    0	1214	0	11.710999	search
1    0	666	0	11.688348	search
1    0	1046	0	11.666798	search
1    0	797	0	11.655827	search
1    0	655	0	11.622569	search
2    0	526	0	11.408267	search
2    0	1236	0	11.401915	search
2    0	309	0	11.337449	search
2    0	1138	0	11.2557	search
2    0	1156	0	11.2390175	search
2    0	790	0	11.22925	search
2    0	797	0	10.941738	search
2    0	445	0	10.877724	search
2    0	420	0	10.567874	search
2    0	488	0	10.505836	search
2    0	840	0	10.191006	search
2    0	597	0	10.190514	search
2    0	562	0	10.083576	search
2    0	1078	0	10.004241	search
2    0	1071	0	9.663425	search
2    0	611	0	9.564676	search
2    0	1399	0	9.533749	search
2    0	166	0	9.457374	search
2    0	1330	0	9.454307	search
2    0	605	0	9.295722	search
2    0	451	0	9.237728	search
2    0	778	0	9.17431	search
2    0	1445	0	9.155209	search
2    0	509	0	8.948916	search
2    0	1008	0	8.918346	search
2    0	1096	0	8.889473	search
2    0	928	0	8.787704	search
2    0	71	0	8.37294	search
2    0	575	0	8.367914	search
2    0	1396	0	8.350569	search
2    0	711	0	8.325969	search
2    0	382	0	8.323605	search
2    0	16	0	8.213767	search
2    0	1158	0	8.212949	search
2    0	1136	0	8.065578	search
2    0	1358	0	8.063486	search
2    0	34	0	7.9001694	search
2    0	1276	0	7.8759465	search
2    0	871	0	7.855127	search
2    0	1327	0	7.84384	search
2    0	546	0	7.8397903	search
2    0	768	0	7.8394356	search
2    0	598	0	7.7218394	search
2    0	145	0	7.640883	search
2    0	1224	0	7.6294146	search
2    0	446	0	7.6128616	search
2    0	516	0	7.5749598	search
2    0	1248	0	7.4562573	search
2    0	851	0	7.435237	search
2    0	483	0	7.4053726	search
3    0	1181	0	12.627937	search
3    0	540	0	10.34697	search
3    0	469	0	9.267427	search
3    0	60	0	8.022654	search
3    0	1266	0	7.8509574	search
3    0	1235	0	7.486333	search
3    0	1133	0	7.4545436	search
3    0	445	0	7.429331	search
3    0	160	0	7.396273	search
3    0	398	0	7.3673368	search
3    0	1179	0	7.3483143	search
3    0	1077	0	6.9838004	search
3    0	168	0	6.943613	search
3    0	372	0	6.918641	search
3    0	1142	0	6.8362317	search
3    0	1314	0	6.754303	search
3    0	914	0	6.706537	search
3    0	599	0	6.571632	search
3    0	1118	0	6.540656	search
3    0	100	0	6.5185757	search
3    0	1393	0	6.3778386	search
3    0	85	0	6.363014	search
3    0	1455	0	6.2166896	search
3    0	462	0	6.1904755	search
3    0	1358	0	6.1694136	search
3    0	1329	0	6.064007	search
3    0	803	0	6.062662	search
3    0	497	0	6.0527472	search
3    0	1214	0	6.0411453	search
3    0	596	0	6.034684	search
3    0	1371	0	5.985314	search
3    0	592	0	5.927935	search
3    0	147	0	5.8780203	search
3    0	476	0	5.8645716	search
3    0	17	0	5.8302245	search
3    0	177	0	5.8282914	search
3    0	1169	0	5.778701	search
3    0	1277	0	5.7746725	search
3    0	640	0	5.764267	search
3    0	766	0	5.7277675	search
3    0	1249	0	5.7248387	search
3    0	363	0	5.7051015	search
3    0	553	0	5.61683	search
3    0	837	0	5.4544096	search
3    0	1246	0	5.435675	search
3    0	1265	0	5.4302554	search
3    0	1330	0	5.420926	search
3    0	539	0	5.2613406	search
3    0	706	0	5.2583723	search
3    0	19	0	5.146548	search
4    0	601	0	11.448912	search
4    0	420	0	9.6895485	search
4    0	77	0	9.092547	search
4    0	1267	0	8.883008	search
4    0	565	0	8.8425865	search
4    0	746	0	8.835949	search
4    0	179	0	8.7888365	search
4    0	175	0	8.384987	search
4    0	72	0	8.369929	search
4    0	80	0	8.306101	search
4    0	320	0	8.22106	search
4    0	1224	0	8.040565	search
4    0	1341	0	7.968362	search
4    0	1134	0	7.9607706	search
4    0	1294	0	7.873707	search
4    0	530	0	7.793546	search
4    0	790	0	7.729356	search
4    0	1044	0	7.671139	search
4    0	94	0	7.458391	search
4    0	1161	0	7.29642	search
4    0	396	0	7.2916994	search
4    0	1226	0	7.254565	search
4    0	571	0	7.2097173	search
4    0	483	0	7.102012	search
4    0	421	0	7.100578	search
4    0	527	0	7.0399656	search
4    0	1191	0	6.9843826	search
4    0	399	0	6.892825	search
4    0	633	0	6.8923693	search
4    0	1329	0	6.8175964	search
4    0	1190	0	6.799206	search
4    0	1213	0	6.794589	search
4    0	980	0	6.788676	search
4    0	643	0	6.7559915	search
4    0	802	0	6.7517934	search
4    0	1252	0	6.651333	search
4    0	1409	0	6.5514903	search
4    0	495	0	6.5158715	search
4    0	1327	0	6.483438	search
4    0	1391	0	6.479503	search
4    0	739	0	6.449209	search
4    0	1014	0	6.4048977	search
4    0	51	0	6.2985687	search
4    0	668	0	6.2897053	search
4    0	516	0	6.2048197	search
4    0	252	0	6.203419	search
4    0	556	0	6.2025676	search
4    0	1225	0	6.1417933	search
4    0	608	0	6.103822	search
4    0	1144	0	6.068859	search
5    0	122	0	12.436194	search
5    0	398	0	12.188811	search
5    0	907	0	12.107221	search
5    0	1105	0	12.03132	search
5    0	656	0	12.026301	search
5    0	828	0	12.005213	search
5    0	560	0	11.757151	search
5    0	648	0	11.628139	search
5    0	1166	0	11.569793	search
5    0	471	0	11.53019	search
5    0	445	0	11.368969	search
5    0	483	0	11.160025	search
5    0	1106	0	11.133408	search
5    0	630	0	10.906551	search
5    0	467	0	10.848707	search
5    0	60	0	10.818612	search
5    0	1099	0	10.81853	search
5    0	389	0	10.781427	search
5    0	1038	0	10.773838	search
5    0	1358	0	10.569599	search
5    0	1171	0	10.543196	search
5    0	451	0	10.530405	search
5    0	1214	0	10.492462	search
5    0	664	0	10.412424	search
5    0	940	0	10.350464	search
5    0	611	0	10.347158	search
5    0	1361	0	10.315594	search
5    0	1219	0	10.101783	search
5    0	797	0	10.033474	search
5    0	147	0	10.017006	search
5    0	257	0	9.90267	search
5    0	1405	0	9.780761	search
5    0	314	0	9.779252	search
5    0	160	0	9.74218	search
5    0	733	0	9.726869	search
5    0	541	0	9.688864	search
5    0	1419	0	9.596082	search
5    0	137	0	9.580863	search
5    0	839	0	9.566094	search
5    0	888	0	9.560469	search
5    0	114	0	9.544729	search
5    0	241	0	9.527983	search
5    0	1223	0	9.520956	search
5    0	593	0	9.508229	search
5    0	1138	0	9.47035	search
5    0	236	0	9.43454	search
5    0	716	0	9.3752775	search
5    0	125	0	9.366818	search
5    0	904	0	9.336474	search
5    0	459	0	9.263159	search
6    0	545	0	10.838603	search
6    0	1263	0	10.379814	search
6    0	1045	0	10.104372	search
6    0	542	0	9.865774	search
6    0	398	0	9.718079	search
6    0	652	0	9.717612	search
6    0	1077	0	9.610203	search
6    0	63	0	9.406285	search
6    0	530	0	9.193918	search
6    0	312	0	8.760044	search
6    0	1357	0	8.647765	search
6    0	386	0	8.451443	search
6    0	1214	0	8.357849	search
6    0	433	0	8.330022	search
6    0	1241	0	8.271414	search
6    0	1235	0	8.2343025	search
6    0	1201	0	7.7990932	search
6    0	169	0	7.787302	search
6    0	268	0	7.6876307	search
6    0	96	0	7.6578465	search
6    0	590	0	7.565049	search
6    0	828	0	7.5008717	search
6    0	1144	0	7.483743	search
6    0	400	0	7.36461	search
6    0	478	0	7.29158	search
6    0	228	0	7.146521	search
6    0	667	0	7.13258	search
6    0	599	0	7.0926943	search
6    0	568	0	7.0873504	search
6    0	572	0	7.0176125	search
6    0	160	0	6.9308486	search
6    0	197	0	6.7107153	search
6    0	418	0	6.700198	search
6    0	49	0	6.677953	search
6    0	79	0	6.6639514	search
6    0	887	0	6.5871515	search
6    0	544	0	6.5860844	search
6    0	1343	0	6.520586	search
6    0	71	0	6.5177608	search
6    0	1013	0	6.493344	search
6    0	380	0	6.2746983	search
6    0	285	0	6.266948	search
6    0	627	0	6.125527	search
6    0	1295	0	6.1108484	search
6    0	673	0	6.1106634	search
6    0	360	0	6.054002	search
6    0	967	0	5.9802027	search
6    0	1297	0	5.950613	search
6    0	910	0	5.9198236	search
6    0	97	0	5.8815866	search
7    0	420	0	12.597487	search
7    0	507	0	12.25098	search
7    0	835	0	12.139064	search
7    0	484	0	12.073202	search
7    0	530	0	12.028292	search
7    0	748	0	11.931373	search
7    0	1060	0	11.835652	search
7    0	446	0	11.648962	search
7    0	731	0	11.550789	search
7    0	1004	0	11.266466	search
7    0	501	0	11.201785	search
7    0	648	0	11.183276	search
7    0	476	0	10.92112	search
7    0	194	0	10.814379	search
7    0	1285	0	10.774217	search
7    0	728	0	10.666254	search
7    0	376	0	10.656567	search
7    0	796	0	10.646448	search
7    0	725	0	10.624528	search
7    0	1256	0	10.54595	search
7    0	1364	0	10.492741	search
7    0	212	0	10.393506	search
7    0	1360	0	10.328251	search
7    0	809	0	9.974946	search
7    0	786	0	9.839161	search
7    0	156	0	9.838	search
7    0	689	0	9.813487	search
7    0	165	0	9.769047	search
7    0	1024	0	9.732044	search
7    0	953	0	9.725383	search
7    0	958	0	9.6926775	search
7    0	1194	0	9.682116	search
7    0	1391	0	9.6593275	search
7    0	440	0	9.640361	search
7    0	682	0	9.585683	search
7    0	150	0	9.563539	search
7    0	206	0	9.543125	search
7    0	1010	0	9.536075	search
7    0	482	0	9.52389	search
7    0	611	0	9.522265	search
7    0	980	0	9.51318	search
7    0	962	0	9.4903755	search
7    0	508	0	9.464763	search
7    0	228	0	9.459052	search
7    0	1152	0	9.336318	search
7    0	1172	0	9.301758	search
7    0	366	0	9.291123	search
7    0	159	0	9.259318	search
7    0	1335	0	9.233049	search
7    0	848	0	9.165156	search
8    0	456	0	12.176566	search
8    0	60	0	11.594629	search
8    0	434	0	11.50293	search
8    0	640	0	10.781822	search
8    0	1139	0	10.765051	search
8    0	454	0	10.499574	search
8    0	796	0	9.451428	search
8    0	389	0	9.430504	search
8    0	1427	0	9.353554	search
8    0	247	0	8.927301	search
8    0	902	0	8.926061	search
8    0	746	0	8.873798	search
8    0	688	0	8.813373	search
8    0	398	0	8.792786	search
8    0	159	0	8.719501	search
8    0	445	0	8.648015	search
8    0	1124	0	8.647021	search
8    0	52	0	8.632	search
8    0	458	0	8.60857	search
8    0	538	0	8.60857	search
8    0	160	0	8.606184	search
8    0	1118	0	8.597049	search
8    0	1443	0	8.588867	search
8    0	600	0	8.582611	search
8    0	136	0	8.578567	search
8    0	477	0	8.559126	search
8    0	236	0	8.3892975	search
8    0	1428	0	8.367211	search
8    0	539	0	8.363945	search
8    0	607	0	8.2671585	search
8    0	572	0	8.211033	search
8    0	1164	0	8.189256	search
8    0	599	0	8.02439	search
8    0	1162	0	7.9989624	search
8    0	257	0	7.963792	search
8    0	1010	0	7.9169602	search
8    0	761	0	7.8507633	search
8    0	817	0	7.7611713	search
8    0	1027	0	7.758032	search
8    0	1430	0	7.754383	search
8    0	168	0	7.7428584	search
8    0	120	0	7.731313	search
8    0	85	0	7.7217603	search
8    0	530	0	7.7109375	search
8    0	1414	0	7.677774	search
8    0	480	0	7.676246	search
8    0	328	0	7.669743	search
8    0	790	0	7.6249294	search
8    0	544	0	7.596283	search
8    0	1334	0	7.579954	search
9    0	565	0	10.810894	search
9    0	175	0	10.267236	search
9    0	1294	0	10.267023	search
9    0	571	0	10.210198	search
9    0	1120	0	9.483456	search
9    0	1136	0	9.347865	search
9    0	591	0	9.190189	search
9    0	135	0	9.167404	search
9    0	179	0	9.053193	search
9    0	1129	0	8.513895	search
9    0	1327	0	8.354992	search
9    0	853	0	8.031861	search
9    0	60	0	7.8475494	search
9    0	483	0	7.7802606	search
9    0	790	0	7.7545886	search
9    0	309	0	7.625676	search
9    0	1182	0	7.5924897	search
9    0	71	0	7.5279627	search
9    0	1338	0	7.525169	search
9    0	212	0	7.2932024	search
9    0	1323	0	7.266706	search
9    0	573	0	7.2181487	search
9    0	1224	0	7.216189	search
9    0	114	0	7.0959435	search
9    0	445	0	6.9014335	search
9    0	488	0	6.9013987	search
9    0	837	0	6.866992	search
9    0	490	0	6.739202	search
9    0	382	0	6.6838574	search
9    0	17	0	6.6758666	search
9    0	446	0	6.584009	search
9    0	682	0	6.5806584	search
9    0	611	0	6.542621	search
9    0	986	0	6.542296	search
9    0	564	0	6.507042	search
9    0	429	0	6.4678984	search
9    0	615	0	6.4451165	search
9    0	454	0	6.427305	search
9    0	315	0	6.37596	search
9    0	898	0	6.3759537	search
9    0	73	0	6.348581	search
9    0	1364	0	6.291387	search
9    0	722	0	6.1770744	search
9    0	1144	0	6.174986	search
9    0	1255	0	6.1302156	search
9    0	128	0	6.0378604	search
9    0	616	0	6.0343494	search
9    0	312	0	6.00026	search
9    0	826	0	5.9601145	search
9    0	1419	0	5.9413543	search
10    0	536	0	9.425922	search
10    0	1385	0	9.244038	search
10    0	829	0	8.647482	search
10    0	574	0	8.598735	search
10    0	1411	0	8.253608	search
10    0	445	0	8.1076145	search
10    0	315	0	7.8751407	search
10    0	1244	0	7.7622633	search
10    0	1173	0	7.567181	search
